TEMP_C,PRESSURE_PA,PING_TIME_US
18.60,99362,10306
18.60,99367,10410
18.60,99363,10359
18.60,99363,10279
18.60,99366,10436
18.60,99372,10280
18.60,99363,10280
18.60,99366,10331
18.60,99363,10305
18.60,99363,10252
18.60,99364,10280
18.60,99360,10455
18.60,99370,10281
18.60,99363,10281
18.60,99362,10306
18.60,99363,10327
18.60,99359,10385
18.60,99367,10461
18.60,99360,10308
18.60,99367,10280
18.60,99360,10273
18.60,99370,10306
18.60,99362,10460
18.60,99364,10333
18.60,99369,10333
18.60,99363,10281
18.60,99363,10333
18.60,99363,10333
18.60,99366,10281
18.60,99360,10281
18.60,99363,10254
18.60,99360,10281
18.60,99363,10430
18.60,99367,10385
18.60,99363,10333
18.60,99364,10281
18.60,99366,10333
18.60,99360,10304
18.60,99360,10409
18.60,99364,10305
18.60,99363,10331
18.60,99362,10402
18.60,99359,10306
18.60,99362,10280
18.60,99363,10305
18.60,99366,10279
18.60,99362,10331
18.60,99365,10409
18.60,99361,10334
18.60,99360,10258
18.60,99367,10309
18.60,99362,10308
18.60,99363,10308
18.60,99359,10308
18.60,99364,10281
18.60,99363,10306
18.60,99363,10333
18.60,99364,10306
18.60,99362,10280
18.60,99362,10305
18.60,99366,10409
18.60,99368,10254
18.60,99361,10305
18.60,99360,10281
18.60,99374,10333
18.60,99369,10275
18.60,99356,10333
18.60,99362,10254
18.60,99368,10460
18.60,99358,10333
18.60,99360,10333
18.60,99362,10331
18.60,99362,10333
18.60,99367,10384
18.60,99363,10275
18.60,99370,10410
18.60,99361,10333
18.60,99358,10357
18.60,99370,10359
18.70,99367,10281
18.60,99373,10436
18.60,99367,10333
18.70,99365,10281
18.60,99358,10301
18.60,99368,10306
18.60,99361,10308
18.60,99370,10360
18.60,99365,10301
18.70,99366,10308
18.60,99367,10461
18.60,99359,10308
18.60,99367,10360
18.70,99364,10326
18.70,99365,10309
18.60,99363,10411
18.70,99365,10308
18.60,99366,10273
18.60,99363,10308
18.70,99361,10306
18.60,99365,10359
18.70,99362,10301
18.60,99371,10283
18.60,99363,10255
18.70,99365,10335
18.70,99363,10302
18.60,99353,10462
18.60,99348,10308
18.70,99358,10281
18.60,99368,10360
18.70,99367,10306
18.60,99364,10308
18.60,99371,10256
18.60,99367,10405
18.60,99364,10281
18.60,99364,10360
18.60,99357,10256
18.70,99366,10309
18.70,99365,10308
18.60,99359,10334
18.60,99369,10461
18.70,99372,10487
18.60,99360,10308
18.60,99368,10301
18.60,99366,10335
18.70,99366,10283
18.60,99369,10256
18.60,99369,10335
18.60,99365,10359
18.60,99359,10281
18.60,99363,10280
18.60,99362,10306
18.60,99364,10410
18.60,99363,10306
18.60,99362,10435
18.70,99361,10436
18.60,99363,10280
18.70,99366,10256
18.60,99364,10333
18.70,99366,10280
18.70,99365,10283
18.70,99364,10306
18.70,99367,10308
18.70,99362,10300
18.60,99363,10255
18.70,99365,10435
18.60,99364,10308
18.60,99362,10308
18.60,99359,10281
18.70,99362,10308
18.70,99355,10308
18.70,99362,10250
18.70,99373,10359
18.70,99363,10411
18.70,99363,10308
18.70,99365,10384
18.60,99359,10354
18.70,99367,10308
18.60,99365,10309
18.70,99363,10281
18.70,99361,10256
18.60,99364,10283
18.70,99365,10308
18.60,99357,10384
18.70,99370,10301
18.60,99370,10280
18.70,99365,10360
18.70,99364,10333
18.70,99363,10431
18.70,99363,10280
18.60,99361,10283
18.60,99363,10411
18.70,99362,10410
18.60,99372,10277
18.70,99367,10436
18.70,99368,10306
18.60,99363,10308
18.60,99364,10275
18.60,99368,10281
18.70,99367,10334
18.60,99354,10461
18.70,99366,10410
18.70,99364,10302
18.60,99366,10283
18.70,99365,10360
18.70,99366,10436
18.60,99365,10435
18.70,99363,10430
18.60,99362,10281
18.70,99365,10333
18.70,99361,10281
18.70,99357,10333
18.70,99363,10255
18.70,99364,10308
18.70,99361,10436
18.70,99372,10333
18.70,99362,10281
18.70,99362,10308
18.70,99360,10360
18.70,99363,10281
18.70,99362,10354
18.70,99360,10281
18.70,99361,10308
18.70,99362,10281
18.70,99369,10283
18.70,99364,10256
18.60,99368,10435
18.70,99365,10280
18.70,99366,10403
18.70,99363,10333
18.70,99361,10306
18.70,99370,10280
18.70,99368,10402
18.70,99368,10305
18.60,99361,10357
18.70,99363,10252
18.70,99364,10275
18.70,99363,10281
18.70,99360,10254
18.70,99362,10305
18.70,99362,10281
18.70,99363,10280
18.70,99367,10306
18.70,99362,10306
18.70,99364,10308
18.70,99369,10359
18.60,99360,10360
18.60,99362,10308
18.70,99363,10301
18.70,99363,10410
18.70,99366,10284
18.70,99371,10386
18.60,99364,10411
18.70,99365,10329
18.70,99374,10462
18.60,99370,10283
18.70,99374,10411
18.70,99359,10386
18.70,99374,10431
18.70,99364,10283
18.70,99367,10308
18.70,99371,10334
18.70,99363,10335
18.70,99365,10334
18.70,99369,10335
18.70,99366,10514
18.70,99366,10308
18.70,99366,10276
18.70,99359,10334
18.70,99369,10410
18.70,99367,10256
18.70,99362,10308
18.60,99366,10256
18.70,99365,10308
18.70,99364,10308
18.70,99368,10327
18.70,99366,10335
18.70,99369,10306
18.70,99361,10284
18.70,99363,10276
18.70,99368,10334
18.70,99366,10283
18.70,99364,10461
18.70,99371,10410
18.70,99365,10301
18.70,99356,10255
18.70,99376,10308
18.70,99364,10386
18.70,99362,10430
18.70,99360,10256
18.70,99369,10360
18.70,99365,10308
18.70,99368,10276
18.70,99368,10359
18.70,99372,10359
18.70,99362,10308
18.70,99363,10308
18.70,99367,10254
18.70,99366,10436
18.70,99364,10411
18.70,99368,10435
18.70,99363,10333
18.70,99366,10403
18.70,99358,10306
18.70,99368,10280
18.70,99363,10280
18.70,99363,10306
18.70,99358,10306
18.70,99368,10410
18.70,99363,10359
18.70,99364,10359
18.70,99360,10306
18.70,99355,10255
18.70,99362,10280
18.70,99361,10301
18.70,99363,10334
18.70,99358,10385
18.70,99362,10256
18.60,99360,10250
18.60,99360,10308
18.60,99360,10308
18.50,99322,10329
18.50,99326,10284
18.50,99330,10336
18.50,99328,10283
18.50,99325,10381
18.50,99327,10285
18.50,99323,10284
18.50,99328,10335
18.50,99329,10305
18.50,99326,10284
18.50,99330,10336
18.50,99328,10413
18.50,99326,10284
18.50,99331,10284
18.50,99322,10439
18.50,99327,10364
18.50,99333,10361
18.50,99330,10305
18.50,99326,10335
18.50,99326,10439
18.50,99331,10285
18.50,99329,10335
18.50,99334,10284
18.50,99330,10312
18.50,99331,10363
18.50,99328,10388
18.50,99326,10382
18.50,99330,10413
18.50,99328,10285
18.50,99330,10386
18.50,99335,10439
18.50,99324,10411
18.50,99326,10284
18.50,99333,10283
18.50,99325,10335
18.50,99330,10283
18.50,99331,10406
18.50,99333,10284
18.50,99332,10335
18.50,99333,10256
18.50,99326,10335
18.50,99322,10336
18.50,99327,10388
18.50,99326,10284
18.50,99333,10284
18.50,99329,10335
18.50,99335,10285
18.50,99327,10284
18.50,99328,10259
18.50,99328,10310
18.50,99322,10284
18.50,99325,10277
18.30,99362,10229
18.30,99362,10390
18.30,99364,10367
18.30,99359,10287
18.30,99362,10468
18.30,99361,10333
18.30,99363,10288
18.30,99362,10288
18.30,99364,10263
18.30,99363,10340
18.30,99356,10339
18.30,99360,10288
18.30,99366,10288
18.30,99364,10288
18.30,99362,10340
18.30,99366,10441
18.30,99369,10340
18.30,99357,10333
18.30,99361,10435
18.30,99360,10288
18.30,99363,10340
18.30,99370,10313
18.30,99358,10305
18.30,99361,10441
18.30,99359,10313
18.30,99356,10288
18.30,99359,10281
18.30,99358,10313
18.30,99357,10287
18.30,99354,10339
18.30,99364,10333
18.30,99356,10262
18.30,99363,10288
18.30,99368,10339
18.30,99359,10334
18.30,99365,10288
18.30,99360,10288
18.30,99359,10340
18.30,99362,10306
18.30,99355,10260
18.30,99357,10288
18.30,99363,10340
18.30,99365,10410
18.30,99364,10287
18.30,99364,10339
18.30,99369,10441
18.30,99366,10289
18.30,99368,10288
18.30,99365,10313
18.30,99364,10287
18.30,99358,10281
18.30,99365,10466
18.10,99381,10287
18.10,99374,10291
18.10,99376,10292
18.10,99376,10319
18.10,99375,10414
18.10,99375,10343
18.10,99373,10264
18.10,99376,10291
18.10,99369,10264
18.10,99377,10419
18.10,99377,10317
18.10,99385,10315
18.10,99373,10317
18.10,99381,10389
18.10,99375,10315
18.10,99377,10317
18.10,99373,10342
18.10,99373,10310
18.10,99373,10444
18.10,99377,10264
18.10,99380,10368
18.10,99373,10289
18.10,99372,10291
18.10,99379,10291
18.10,99371,10315
18.10,99376,10287
18.10,99373,10317
18.10,99369,10317
18.10,99376,10419
18.10,99377,10317
18.10,99374,10317
18.10,99383,10470
18.10,99380,10368
18.10,99376,10315
18.10,99380,10292
18.10,99380,10315
18.10,99375,10419
18.10,99375,10315
18.10,99373,10343
18.10,99376,10292
18.10,99377,10291
18.10,99377,10266
18.10,99369,10317
18.10,99375,10343
18.10,99375,10470
18.10,99381,10315
18.10,99373,10315
18.10,99381,10363
18.10,99381,10292
18.10,99373,10343
18.10,99383,10264
18.10,99378,10285
18.00,99391,10262
18.00,99393,10318
18.00,99395,10267
18.00,99396,10319
18.00,99395,10260
18.00,99390,10268
18.00,99394,10420
18.00,99389,10318
18.00,99399,10313
18.00,99395,10319
18.00,99392,10318
18.00,99389,10319
18.00,99393,10468
18.00,99390,10318
18.00,99392,10294
18.00,99395,10344
18.00,99396,10423
18.00,99397,10338
18.00,99396,10319
18.00,99393,10319
18.00,99397,10319
18.00,99400,10313
18.00,99392,10422
18.00,99392,10319
18.00,99400,10318
18.00,99394,10313
18.00,99397,10347
18.00,99396,10422
18.00,99391,10448
18.00,99395,10318
18.00,99396,10313
18.00,99392,10319
18.00,99396,10473
18.00,99394,10318
18.00,99396,10319
18.00,99397,10318
18.00,99390,10318
18.00,99392,10318
18.00,99391,10396
18.00,99391,10389
18.00,99391,10291
18.00,99394,10267
18.00,99393,10396
18.00,99398,10313
18.00,99396,10267
18.00,99395,10291
18.00,99393,10318
18.00,99395,10440
18.00,99393,10371
18.00,99393,10319
18.00,99396,10343
18.00,99396,10343
18.00,99389,10313
18.00,99392,10371
18.00,99398,10318
18.00,99392,10292
18.00,99392,10294
18.00,99381,10318
18.00,99388,10319
18.00,99393,10371
18.00,99398,10422
18.00,99389,10266
18.00,99394,10292
18.00,99396,10344
18.00,99392,10371
18.00,99391,10313
18.00,99399,10498
18.00,99388,10398
18.00,99390,10447
18.00,99393,10267
18.00,99392,10313
18.00,99386,10344
18.00,99391,10292
18.00,99400,10371
18.00,99389,10313
18.00,99387,10292
18.00,99395,10291
18.00,99395,10371
18.00,99391,10313
18.00,99395,10369
18.00,99392,10267
18.00,99386,10318
18.00,99389,10285
18.00,99390,10292
18.00,99388,10292
18.00,99389,10422
18.00,99391,10267
18.00,99386,10371
18.00,99386,10292
18.00,99393,10267
18.00,99388,10441
18.00,99388,10371
18.00,99389,10369
18.00,99383,10371
18.00,99389,10447
18.00,99388,10262
18.00,99389,10346
18.00,99385,10346
18.00,99384,10420
18.00,99388,10318
18.00,99387,10415
18.00,99388,10422
18.00,99389,10293
18.00,99387,10319
18.00,99388,10260
18.00,99393,10292
18.00,99391,10447
18.00,99385,10343
18.00,99386,10292
18.00,99378,10344
18.00,99390,10292
18.00,99387,10291
18.00,99392,10394
18.00,99386,10440
18.00,99387,10264
18.00,99382,10292
18.00,99389,10396
17.90,99381,10440
18.00,99389,10318
18.00,99385,10267
18.00,99384,10319
18.00,99386,10441
18.00,99386,10292
18.00,99388,10318
18.00,99388,10318
18.00,99381,10371
18.00,99386,10365
18.00,99384,10294
18.00,99382,10294
18.00,99388,10346
18.00,99383,10313
18.00,99383,10319
18.00,99382,10369
18.00,99383,10318
18.00,99385,10260
18.00,99388,10319
18.00,99385,10422
18.00,99386,10292
18.00,99386,10287
18.00,99386,10319
18.00,99390,10319
18.00,99386,10268
18.00,99388,10292
18.00,99387,10371
18.00,99384,10319
18.00,99384,10292
18.00,99389,10313
18.00,99389,10268
18.00,99386,10396
18.00,99390,10267
18.00,99384,10292
18.00,99386,10292
18.00,99391,10396
18.00,99389,10266
18.00,99391,10371
18.00,99382,10266
18.00,99378,10208
18.00,99380,10344
18.00,99378,10473
18.00,99384,10448
18.00,99385,10346
18.00,99380,10287
18.00,99383,10344
18.00,99379,10472
18.00,99382,10292
18.00,99385,10266
18.00,99381,10292
17.90,99381,10369
18.00,99382,10293
18.00,99381,10318
18.00,99380,10371
18.00,99386,10318
17.90,99382,10318
18.00,99384,10318
17.90,99380,10291
18.00,99381,10319
18.00,99384,10498
18.00,99385,10371
17.90,99378,10314
18.00,99375,10440
17.90,99384,10473
18.00,99386,10498
17.90,99374,10319
18.00,99384,10318
18.00,99382,10415
18.00,99375,10319
17.90,99382,10318
17.90,99382,10346
17.90,99379,10317
17.90,99379,10318
18.00,99382,10318
18.00,99378,10371
18.00,99381,10371
18.00,99375,10365
18.00,99374,10369
18.00,99377,10371
18.00,99383,10266
17.90,99383,10344
18.00,99386,10415
17.90,99378,10422
17.90,99386,10346
18.00,99384,10369
18.00,99380,10318
17.90,99384,10466
17.90,99382,10292
17.90,99379,10267
18.00,99382,10394
18.00,99382,10313
17.90,99383,10415
17.90,99383,10365
17.90,99380,10267
18.00,99382,10318
17.90,99384,10423
17.90,99389,10318
18.00,99382,10420
18.00,99385,10318
17.90,99388,10371
18.00,99382,10371
18.00,99389,10312
18.00,99380,10396
18.00,99381,10319
18.00,99383,10318
18.00,99379,10318
18.00,99384,10369
17.90,99375,10396
17.90,99386,10447
18.00,99379,10396
18.00,99374,10318
18.00,99381,10293
17.90,99378,10293
17.90,99383,10293
17.90,99385,10287
18.00,99386,10371
17.90,99383,10371
18.00,99379,10292
18.00,99388,10293
18.00,99376,10318
18.00,99388,10319
17.90,99384,10319
18.00,99385,10313
18.00,99383,10319
18.00,99385,10292
18.00,99384,10292
18.00,99382,10287
17.90,99384,10292
18.00,99381,10422
17.90,99390,10319
17.90,99387,10313
17.90,99387,10371
18.00,99386,10318
17.90,99384,10267
18.00,99385,10313
17.90,99381,10292
18.00,99387,10318
18.00,99378,10422
17.90,99384,10319
17.90,99377,10346
17.90,99374,10319
18.00,99380,10423
18.00,99380,10266
17.90,99388,10338
18.00,99384,10267
18.00,99388,10319
18.00,99382,10268
17.90,99388,10314
17.90,99387,10319
17.90,99388,10346
18.00,99380,10318
18.00,99380,10415
18.00,99390,10267
18.00,99383,10346
17.90,99381,10268
17.90,99389,10365
17.90,99378,10420
18.00,99385,10293
18.00,99385,10319
18.00,99383,10318
17.90,99376,10292
17.90,99382,10344
17.90,99382,10422
18.00,99383,10267
18.00,99386,10365
18.00,99385,10422
18.00,99386,10343
17.90,99378,10422
18.00,99380,10318
18.00,99384,10313
17.90,99382,10292
17.90,99384,10318
18.00,99376,10318
17.90,99382,10313
17.90,99379,10448
18.00,99389,10268
18.00,99378,10292
18.00,99385,10415
18.00,99380,10343
17.90,99380,10371
17.90,99376,10293
17.90,99380,10318
18.00,99387,10319
17.90,99374,10268
17.90,99383,10344
18.00,99384,10267
18.00,99381,10318
17.90,99379,10423
17.90,99382,10447
17.90,99379,10319
17.90,99383,10338
18.00,99382,10318
18.00,99379,10292
17.90,99383,10343
18.00,99384,10285
18.00,99385,10260
17.90,99382,10293
18.00,99385,10319
18.00,99384,10343
18.00,99382,10285
18.00,99385,10397
17.90,99379,10321
18.00,99378,10447
18.00,99385,10292
17.90,99380,10365
18.00,99389,10347
18.00,99381,10321
18.00,99381,10319
18.00,99386,10338
17.90,99388,10318
17.90,99385,10319
18.00,99384,10292
18.00,99386,10365
17.90,99379,10267
17.90,99385,10318
18.00,99373,10267
18.00,99381,10364
18.00,99380,10292
18.00,99384,10319
17.90,99375,10268
17.90,99377,10313
17.90,99381,10396
18.00,99382,10396
18.00,99386,10292
18.00,99384,10293
17.90,99383,10293
18.00,99379,10319
17.90,99383,10319
18.00,99382,10441
18.00,99384,10292
17.90,99382,10396
17.90,99383,10318
17.90,99384,10447
18.00,99380,10420
18.00,99385,10338
18.00,99388,10292
18.00,99388,10344
18.00,99387,10292
18.00,99386,10292
18.00,99389,10292
17.90,99388,10292
18.00,99385,10318
17.90,99392,10441
18.00,99389,10293
17.90,99389,10344
17.90,99388,10447
18.00,99384,10292
17.90,99384,10260
17.90,99382,10371
17.90,99380,10319
17.90,99387,10423
18.00,99385,10319
18.00,99380,10267
17.90,99378,10371
17.90,99380,10344
17.90,99381,10448
17.90,99382,10422
18.00,99387,10314
17.90,99382,10294
17.90,99381,10319
18.00,99385,10319
17.90,99384,10340
18.00,99378,10319
18.00,99389,10318
18.00,99388,10292
18.00,99378,10338
18.00,99376,10292
18.00,99382,10318
17.90,99379,10343
18.00,99376,10288
17.90,99383,10447
17.90,99380,10498
17.90,99386,10293
18.00,99374,10448
18.00,99381,10372
18.00,99383,10365
18.00,99378,10319
18.00,99378,10319
17.90,99379,10293
18.00,99378,10314
17.90,99375,10448
17.90,99377,10372
17.90,99378,10372
17.90,99376,10447
18.00,99383,10268
17.90,99381,10346
18.00,99388,10293
17.90,99383,10319
18.00,99383,10314
17.90,99377,10447
18.00,99376,10268
17.90,99385,10319
18.00,99378,10321
18.00,99379,10346
18.00,99382,10319
18.00,99376,10448
18.00,99376,10268
17.90,99379,10313
17.90,99379,10293
17.90,99369,10260
17.90,99372,10371
17.90,99380,10372
17.90,99371,10346
17.90,99376,10423
17.90,99372,10314
18.00,99370,10319
18.00,99378,10319
17.90,99370,10447
17.90,99373,10371
17.90,99377,10285
18.00,99367,10319
17.90,99371,10319
17.90,99373,10319
18.00,99368,10364
17.90,99374,10292
17.90,99367,10319
18.00,99373,10319
17.90,99376,10493
17.90,99371,10267
18.00,99368,10319
17.90,99367,10447
17.90,99373,10447
17.90,99371,10372
17.90,99378,10468
18.00,99367,10294
17.90,99371,10346
17.90,99369,10371
17.90,99371,10319
17.90,99371,10267
17.90,99370,10318
18.00,99369,10423
17.90,99371,10318
17.90,99371,10339
18.00,99373,10267
17.90,99376,10268
17.90,99365,10473
17.90,99372,10441
17.90,99370,10293
17.90,99381,10343
18.00,99367,10292
17.90,99367,10319
17.90,99373,10441
18.00,99370,10448
18.00,99381,10447
17.90,99379,10318
17.90,99372,10372
17.90,99377,10441
17.90,99374,10441
17.90,99374,10292
17.90,99372,10499
17.90,99379,10319
17.90,99369,10237
18.00,99377,10346
18.00,99372,10448
18.00,99370,10318
17.90,99378,10293
18.00,99371,10441
18.00,99368,10292
17.90,99375,10319
17.90,99370,10293
17.90,99376,10287
17.90,99373,10294
18.00,99377,10396
17.90,99371,10447
17.90,99372,10293
17.90,99380,10365
17.90,99377,10268
17.90,99369,10267
18.00,99382,10422
18.00,99379,10313
18.00,99378,10318
18.00,99375,10371
18.00,99374,10423
17.90,99380,10313
18.00,99372,10346
17.90,99377,10319
18.00,99375,10267
17.90,99379,10441
18.00,99372,10339
17.90,99369,10292
18.00,99378,10422
17.90,99370,10319
17.90,99371,10338
17.90,99377,10344
17.90,99372,10293
17.90,99377,10292
17.90,99384,10313
18.00,99370,10318
17.90,99375,10423
17.90,99379,10293
18.00,99383,10319
17.90,99374,10292
17.90,99377,10371
17.90,99376,10422
17.90,99372,10319
17.90,99376,10417
17.90,99375,10319
18.00,99378,10293
17.90,99378,10318
17.90,99375,10292
17.90,99375,10319
17.90,99379,10292
17.90,99376,10318
17.90,99372,10262
17.90,99377,10292
18.00,99371,10318
18.00,99387,10319
17.90,99370,10390
18.00,99383,10292
18.00,99373,10292
18.00,99374,10447
17.90,99379,10498
18.00,99378,10499
18.00,99381,10441
17.90,99375,10417
18.00,99379,10344
18.00,99378,10319
17.90,99373,10318
17.90,99370,10313
17.90,99377,10396
18.00,99379,10447
17.90,99371,10346
17.90,99374,10292
17.90,99370,10313
18.00,99374,10318
18.00,99378,10371
17.90,99376,10293
18.00,99373,10365
17.90,99382,10293
18.00,99377,10422
18.00,99385,10292
17.90,99377,10292
17.90,99382,10318
17.90,99373,10371
17.90,99379,10292
17.90,99382,10396
17.90,99379,10339
17.90,99376,10292
17.90,99376,10292
17.90,99376,10293
17.90,99371,10267
17.90,99377,10319
17.90,99381,10292
18.00,99368,10292
17.90,99375,10344
17.90,99374,10293
17.90,99370,10292
18.00,99372,10369
18.00,99373,10266
17.90,99371,10344
17.90,99375,10293
17.90,99372,10293
17.90,99373,10293
17.90,99374,10371
17.90,99370,10396
18.00,99370,10262
17.90,99377,10493
17.90,99379,10293
17.90,99376,10319
18.00,99379,10293
17.90,99372,10319
18.00,99378,10319
17.90,99377,10371
18.00,99374,10266
17.90,99380,10293
18.00,99366,10347
17.90,99373,10318
17.90,99381,10371
18.00,99372,10468
17.90,99375,10314
17.90,99365,10319
17.90,99371,10346
18.00,99376,10319
18.00,99373,10340
18.00,99375,10319
18.00,99380,10371
17.90,99374,10371
18.00,99377,10313
17.90,99379,10294
17.90,99381,10319
18.00,99376,10319
17.90,99372,10262
18.00,99379,10422
17.90,99376,10319
17.90,99375,10319
17.90,99377,10318
17.90,99371,10267
17.90,99375,10344
18.00,99371,10319
17.90,99374,10319
17.90,99374,10441
17.90,99374,10371
18.00,99372,10422
17.90,99374,10318
18.00,99370,10346
18.00,99377,10292
17.90,99370,10318
17.90,99361,10319
17.90,99374,10319
17.90,99378,10293
17.90,99370,10292
17.90,99372,10473
17.90,99368,10396
17.90,99372,10344
17.90,99376,10390
17.90,99378,10292
17.90,99374,10292
17.90,99373,10262
17.90,99371,10292
17.90,99375,10372
17.90,99365,10293
17.90,99377,10319
17.90,99376,10293
17.90,99370,10293
17.90,99364,10397
17.90,99372,10293
17.90,99372,10293
17.90,99370,10448
17.90,99370,10473
17.90,99365,10346
17.90,99373,10293
17.90,99367,10319
17.90,99372,10344
17.90,99373,10293
17.90,99368,10293
17.90,99372,10346
17.90,99371,10293
17.90,99372,10292
17.90,99366,10396
17.90,99367,10364
17.90,99370,10473
17.90,99371,10422
17.90,99372,10346
17.90,99365,10293
17.90,99372,10390
17.90,99372,10293
17.90,99366,10292
17.90,99371,10372
17.90,99371,10292
17.90,99371,10397
17.90,99374,10346
17.90,99375,10293
17.90,99372,10473
17.90,99376,10466
17.90,99376,10365
17.90,99371,10371
17.90,99372,10317
17.90,99368,10318
17.90,99366,10422
17.90,99364,10266
17.90,99366,10293
17.90,99368,10344
17.90,99368,10318
17.90,99369,10466
17.90,99363,10318
17.90,99368,10344
17.90,99365,10396
17.90,99371,10473
17.90,99367,10344
18.00,99358,10390
18.00,99368,10319
18.00,99367,10319
18.00,99370,10293
18.00,99366,10372
17.90,99365,10390
18.00,99362,10319
17.90,99363,10346
18.00,99359,10319
18.00,99364,10313
17.90,99366,10346
18.00,99364,10422
18.00,99364,10292
18.00,99354,10292
18.00,99365,10344
18.00,99361,10319
18.00,99361,10293
18.00,99364,10346
18.00,99366,10293
18.00,99354,10293
18.00,99366,10423
18.00,99364,10268
18.00,99368,10396
18.00,99362,10293
18.00,99368,10319
18.00,99361,10371
18.00,99358,10338
18.00,99371,10371
18.00,99367,10346
18.00,99368,10397
18.00,99366,10321
18.00,99365,10441
18.00,99365,10372
18.00,99367,10321
18.00,99364,10423
18.00,99364,10293
18.00,99362,10321
18.00,99366,10423
18.00,99360,10293
18.00,99365,10422
18.00,99367,10287
18.00,99366,10294
18.00,99365,10267
18.00,99362,10268
18.00,99367,10268
18.00,99365,10344
18.00,99362,10319
18.00,99366,10287
18.00,99360,10396
18.00,99366,10447
18.00,99360,10318
18.00,99354,10292
18.00,99354,10262
17.90,99361,10293
17.90,99360,10293
17.90,99364,10319
18.00,99358,10313
17.90,99358,10372
17.90,99358,10318
17.90,99356,10292
17.90,99361,10289
17.90,99365,10371
18.00,99366,10268
18.00,99363,10448
18.00,99356,10319
17.90,99361,10365
18.00,99355,10499
17.90,99354,10397
18.00,99364,10319
17.90,99363,10319
17.90,99363,10338
17.90,99365,10268
17.90,99359,10292
17.90,99363,10344
17.90,99355,10285
18.00,99363,10292
17.90,99358,10292
17.90,99358,10292
18.00,99356,10344
17.90,99363,10422
17.90,99361,10447
17.90,99359,10292
18.00,99360,10293
17.90,99362,10344
17.90,99358,10396
17.90,99358,10422
17.90,99358,10293
17.90,99362,10293
17.90,99360,10466
17.90,99362,10447
17.90,99356,10293
17.90,99366,10293
18.00,99362,10339
17.90,99358,10293
17.90,99362,10292
17.90,99364,10268
17.90,99361,10390
18.00,99367,10293
17.90,99360,10293
17.90,99360,10319
17.90,99364,10441
18.00,99359,10293
17.90,99370,10293
18.00,99357,10268
17.90,99356,10314
17.90,99362,10417
17.90,99358,10293
17.90,99357,10292
17.90,99362,10293
18.00,99361,10390
18.00,99358,10448
18.00,99359,10319
18.00,99364,10319
18.00,99354,10319
17.90,99358,10321
17.90,99360,10371
17.90,99358,10319
17.90,99360,10397
18.00,99360,10313
17.90,99357,10293
17.90,99364,10267
17.90,99367,10319
18.00,99361,10293
17.90,99361,10319
17.90,99358,10319
18.00,99361,10268
18.00,99361,10441
18.00,99357,10319
17.90,99369,10448
17.90,99352,10422
18.00,99357,10268
17.90,99360,10390
18.00,99358,10447
18.00,99361,10344
17.90,99357,10292
17.90,99358,10396
18.00,99358,10292
17.90,99364,10371
18.00,99360,10268
17.90,99362,10346
17.90,99364,10440
18.00,99357,10493
17.90,99362,10292
17.90,99363,10319
17.90,99362,10447
17.90,99358,10372
17.90,99358,10313
17.90,99358,10319
17.90,99363,10319
17.90,99362,10344
17.90,99368,10314
17.90,99363,10319
17.90,99360,10448
18.00,99363,10371
17.90,99364,10294
17.90,99361,10318
18.00,99365,10208
18.00,99362,10422
18.00,99370,10346
18.00,99364,10319
18.00,99363,10268
18.00,99367,10294
18.00,99360,10318
17.90,99365,10321
18.00,99367,10340
18.00,99371,10319
18.00,99370,10294
17.90,99373,10423
18.00,99358,10474
18.00,99361,10365
18.00,99370,10422
18.00,99370,10371
18.00,99366,10267
18.00,99361,10448
18.00,99369,10314
17.90,99361,10319
18.00,99367,10319
18.00,99361,10321
18.00,99356,10314
18.00,99370,10319
18.00,99366,10347
18.00,99364,10347
18.00,99366,10441
18.00,99365,10319
17.90,99360,10267
18.00,99367,10318
18.00,99365,10423
18.00,99365,10314
17.90,99356,10371
18.00,99356,10319
17.90,99358,10294
18.00,99363,10313
18.00,99366,10321
18.00,99365,10319
18.00,99358,10372
18.00,99363,10313
17.90,99372,10371
18.00,99369,10319
18.00,99364,10396
18.00,99364,10318
18.00,99362,10319
18.00,99363,10319
18.00,99369,10292
18.00,99369,10318
18.00,99367,10319
18.00,99358,10319
18.00,99369,10346
18.00,99361,10318
17.90,99369,10260
18.00,99362,10346
18.00,99368,10294
18.00,99369,10344
18.00,99367,10289
18.00,99366,10294
18.00,99371,10267
18.00,99370,10346
18.00,99369,10285
18.00,99369,10347
18.00,99372,10318
18.00,99366,10319
18.00,99372,10340
18.00,99370,10319
18.00,99371,10319
18.00,99368,10422
18.00,99367,10367
18.00,99362,10319
18.00,99364,10293
18.00,99368,10372
18.00,99369,10371
18.00,99366,10319
18.00,99368,10267
18.00,99363,10319
18.00,99364,10319
18.00,99362,10319
18.00,99368,10294
18.00,99368,10319
18.00,99369,10260
18.00,99366,10347
18.00,99362,10319
18.00,99369,10422
18.00,99362,10347
18.00,99367,10346
18.00,99372,10319
18.00,99364,10267
18.00,99365,10313
18.00,99363,10422
18.00,99365,10346
18.00,99363,10448
18.00,99367,10318
18.00,99370,10365
18.00,99366,10293
18.00,99365,10372
18.00,99364,10293
18.00,99361,10417
18.00,99362,10344
18.00,99362,10292
18.00,99362,10268
18.00,99366,10371
18.00,99361,10292
18.00,99369,10319
18.00,99372,10441
18.00,99370,10338
18.00,99363,10319
18.00,99370,10319
18.00,99373,10319
